date,fund_code,fund_name,total_shares_wan
2019-03-01,518880,黄金ETF华安,245404.08
2019-03-04,518880,黄金ETF华安,244444.08
2019-03-05,518880,黄金ETF华安,242254.08
2019-03-06,518880,黄金ETF华安,241864.08
2019-03-07,518880,黄金ETF华安,242734.08
2019-03-08,518880,黄金ETF华安,243214.08
2019-03-11,518880,黄金ETF华安,243154.08
2019-03-12,518880,黄金ETF华安,244264.08
2019-03-13,518880,黄金ETF华安,245584.08
2019-03-14,518880,黄金ETF华安,243964.08
2019-03-15,518880,黄金ETF华安,241324.08
2019-03-18,518880,黄金ETF华安,237694.08
2019-03-19,518880,黄金ETF华安,236644.08
2019-03-20,518880,黄金ETF华安,235414.08
2019-03-21,518880,黄金ETF华安,235114.08
2019-03-22,518880,黄金ETF华安,234304.08
2019-03-25,518880,黄金ETF华安,234364.08
2019-03-26,518880,黄金ETF华安,236914.08
2019-03-27,518880,黄金ETF华安,235744.08
2019-03-28,518880,黄金ETF华安,235024.08
2019-03-29,518880,黄金ETF华安,234724.08
2019-04-01,518880,黄金ETF华安,229834.08
2019-04-02,518880,黄金ETF华安,228304.08
2019-04-03,518880,黄金ETF华安,233614.08
2019-04-04,518880,黄金ETF华安,236614.08
2019-04-08,518880,黄金ETF华安,237304.08
2019-04-09,518880,黄金ETF华安,237034.08
2019-04-10,518880,黄金ETF华安,237064.08
2019-04-11,518880,黄金ETF华安,238354.08
2019-04-12,518880,黄金ETF华安,235804.08
2019-04-15,518880,黄金ETF华安,235384.08
2019-04-16,518880,黄金ETF华安,234064.08
2019-04-17,518880,黄金ETF华安,235294.08
2019-04-18,518880,黄金ETF华安,236374.08
2019-04-19,518880,黄金ETF华安,238834.08
2019-04-22,518880,黄金ETF华安,235804.08
2019-04-23,518880,黄金ETF华安,232804.08
2019-04-24,518880,黄金ETF华安,223504.08
2019-04-25,518880,黄金ETF华安,211954.08
2019-04-26,518880,黄金ETF华安,197104.08
2019-04-29,518880,黄金ETF华安,184204.08
2019-04-30,518880,黄金ETF华安,179074.08
2019-05-06,518880,黄金ETF华安,177814.08
2019-05-07,518880,黄金ETF华安,175144.08
2019-05-08,518880,黄金ETF华安,175534.08
2019-05-09,518880,黄金ETF华安,175924.08
2019-05-10,518880,黄金ETF华安,175954.08
2019-05-13,518880,黄金ETF华安,176014.08
2019-05-14,518880,黄金ETF华安,174664.08
2019-05-15,518880,黄金ETF华安,170434.08
2019-05-16,518880,黄金ETF华安,162244.08
2019-05-17,518880,黄金ETF华安,158674.08
2019-05-20,518880,黄金ETF华安,157924.08
2019-05-21,518880,黄金ETF华安,156004.08
2019-05-22,518880,黄金ETF华安,156544.08
2019-05-23,518880,黄金ETF华安,159754.08
2019-05-24,518880,黄金ETF华安,159424.08
2019-05-27,518880,黄金ETF华安,162454.08
2019-05-28,518880,黄金ETF华安,162514.08
2019-05-29,518880,黄金ETF华安,165694.08
2019-05-30,518880,黄金ETF华安,166744.08
2019-05-31,518880,黄金ETF华安,169234.08
2019-06-03,518880,黄金ETF华安,171904.08
2019-06-04,518880,黄金ETF华安,175474.08
2019-06-05,518880,黄金ETF华安,177994.08
2019-06-06,518880,黄金ETF华安,181354.08
2019-06-10,518880,黄金ETF华安,181684.08
2019-06-11,518880,黄金ETF华安,177424.08
2019-06-12,518880,黄金ETF华安,172564.08
2019-06-13,518880,黄金ETF华安,173434.08
2019-06-14,518880,黄金ETF华安,176344.08
2019-06-17,518880,黄金ETF华安,178864.08
2019-06-18,518880,黄金ETF华安,179974.08
2019-06-19,518880,黄金ETF华安,182404.08
2019-06-20,518880,黄金ETF华安,178714.08
2019-06-21,518880,黄金ETF华安,176914.08
2019-06-24,518880,黄金ETF华安,174544.08
2019-06-25,518880,黄金ETF华安,174004.08
2019-06-26,518880,黄金ETF华安,177994.08
2019-06-27,518880,黄金ETF华安,179434.08
2019-06-28,518880,黄金ETF华安,179344.08
2019-07-01,518880,黄金ETF华安,179194.08
2019-07-02,518880,黄金ETF华安,176044.08
2019-07-03,518880,黄金ETF华安,176494.08
2019-07-04,518880,黄金ETF华安,176494.08
2019-07-05,518880,黄金ETF华安,177094.08
2019-07-08,518880,黄金ETF华安,178924.08
2019-07-09,518880,黄金ETF华安,180604.08
2019-07-10,518880,黄金ETF华安,181114.08
2019-07-11,518880,黄金ETF华安,184474.08
2019-07-12,518880,黄金ETF华安,184204.08
2019-07-15,518880,黄金ETF华安,183304.08
2019-07-16,518880,黄金ETF华安,184324.08
2019-07-17,518880,黄金ETF华安,183844.08
2019-07-18,518880,黄金ETF华安,184594.08
2019-07-19,518880,黄金ETF华安,185554.08
2019-07-22,518880,黄金ETF华安,186124.08
2019-07-23,518880,黄金ETF华安,186214.08
2019-07-24,518880,黄金ETF华安,187384.08
2019-07-25,518880,黄金ETF华安,188224.08
2019-07-26,518880,黄金ETF华安,188674.08
2019-07-29,518880,黄金ETF华安,189364.08
2019-07-30,518880,黄金ETF华安,189664.08
2019-07-31,518880,黄金ETF华安,189484.08
2019-08-01,518880,黄金ETF华安,189184.08
2019-08-02,518880,黄金ETF华安,189514.08
2019-08-05,518880,黄金ETF华安,193534.08
2019-08-06,518880,黄金ETF华安,195214.08
2019-08-07,518880,黄金ETF华安,199564.08
2019-08-08,518880,黄金ETF华安,203044.08
2019-08-09,518880,黄金ETF华安,209194.08
2019-08-12,518880,黄金ETF华安,211504.08
2019-08-13,518880,黄金ETF华安,217264.08
2019-08-14,518880,黄金ETF华安,222724.08
2019-08-15,518880,黄金ETF华安,230404.08
2019-08-16,518880,黄金ETF华安,233164.08
2019-08-19,518880,黄金ETF华安,234844.08
2019-08-20,518880,黄金ETF华安,236074.08
2019-08-21,518880,黄金ETF华安,236914.08
2019-08-22,518880,黄金ETF华安,236404.08
2019-08-23,518880,黄金ETF华安,235624.08
2019-08-26,518880,黄金ETF华安,234904.08
2019-08-27,518880,黄金ETF华安,236434.08
2019-08-28,518880,黄金ETF华安,236254.08
2019-08-29,518880,黄金ETF华安,238054.08
2019-08-30,518880,黄金ETF华安,245224.08
2019-09-02,518880,黄金ETF华安,251584.08
2019-09-03,518880,黄金ETF华安,253504.08
2019-09-04,518880,黄金ETF华安,254104.08
2019-09-05,518880,黄金ETF华安,253264.08
2019-09-06,518880,黄金ETF华安,251884.08
2019-09-09,518880,黄金ETF华安,255514.08
2019-09-10,518880,黄金ETF华安,252304.08
2019-09-11,518880,黄金ETF华安,248734.08
2019-09-12,518880,黄金ETF华安,247084.08
2019-09-16,518880,黄金ETF华安,253984.08
2019-09-17,518880,黄金ETF华安,257374.08
2019-09-18,518880,黄金ETF华安,257164.08
2019-09-19,518880,黄金ETF华安,256804.08
2019-09-20,518880,黄金ETF华安,255994.08
2019-09-23,518880,黄金ETF华安,257134.08
2019-09-24,518880,黄金ETF华安,256024.08
2019-09-25,518880,黄金ETF华安,255304.08
2019-09-26,518880,黄金ETF华安,253534.08
2019-09-27,518880,黄金ETF华安,252274.08
2019-09-30,518880,黄金ETF华安,252454.08
2019-10-08,518880,黄金ETF华安,252544.08
2019-10-09,518880,黄金ETF华安,252994.08
2019-10-10,518880,黄金ETF华安,253774.08
2019-10-11,518880,黄金ETF华安,253864.08
2019-10-14,518880,黄金ETF华安,253684.08
2019-10-15,518880,黄金ETF华安,253504.08
2019-10-16,518880,黄金ETF华安,252544.08
2019-10-17,518880,黄金ETF华安,251524.08
2019-10-18,518880,黄金ETF华安,249304.08
2019-10-21,518880,黄金ETF华安,249124.08
2019-10-22,518880,黄金ETF华安,249574.08
2019-10-23,518880,黄金ETF华安,249454.08
2019-10-24,518880,黄金ETF华安,249184.08
2019-10-25,518880,黄金ETF华安,250564.08
2019-10-28,518880,黄金ETF华安,249544.08
2019-10-29,518880,黄金ETF华安,249334.08
2019-10-30,518880,黄金ETF华安,249664.08
2019-10-31,518880,黄金ETF华安,249844.08
2019-11-01,518880,黄金ETF华安,249754.08
2019-11-04,518880,黄金ETF华安,248284.08
2019-11-05,518880,黄金ETF华安,247924.08
2019-11-06,518880,黄金ETF华安,247354.08
2019-11-07,518880,黄金ETF华安,246574.08
2019-11-08,518880,黄金ETF华安,246514.08
2019-11-11,518880,黄金ETF华安,246724.08
2019-11-12,518880,黄金ETF华安,244714.08
2019-11-13,518880,黄金ETF华安,242254.08
2019-11-14,518880,黄金ETF华安,240454.08
2019-11-15,518880,黄金ETF华安,239074.08
2019-11-18,518880,黄金ETF华安,238174.08
2019-11-19,518880,黄金ETF华安,236914.08
2019-11-20,518880,黄金ETF华安,234124.08
2019-11-21,518880,黄金ETF华安,233854.08
2019-11-22,518880,黄金ETF华安,233584.08
2019-11-25,518880,黄金ETF华安,234784.08
2019-11-26,518880,黄金ETF华安,233674.08
2019-11-27,518880,黄金ETF华安,232894.08
2019-11-28,518880,黄金ETF华安,232924.08
2019-11-29,518880,黄金ETF华安,233884.08
2019-12-02,518880,黄金ETF华安,233404.08
2019-12-03,518880,黄金ETF华安,232264.08
2019-12-04,518880,黄金ETF华安,231694.08
2019-12-05,518880,黄金ETF华安,228694.08
2019-12-06,518880,黄金ETF华安,227854.08
2019-12-09,518880,黄金ETF华安,226234.08
2019-12-10,518880,黄金ETF华安,224614.08
2019-12-11,518880,黄金ETF华安,223774.08
2019-12-12,518880,黄金ETF华安,223504.08
2019-12-13,518880,黄金ETF华安,223084.08
2019-12-16,518880,黄金ETF华安,226654.08
2019-12-17,518880,黄金ETF华安,223384.08
2019-12-18,518880,黄金ETF华安,220234.08
2019-12-19,518880,黄金ETF华安,217414.08
2019-12-20,518880,黄金ETF华安,215734.08
2019-12-23,518880,黄金ETF华安,214564.08
2019-12-24,518880,黄金ETF华安,212374.08
2019-12-25,518880,黄金ETF华安,212044.08
2019-12-26,518880,黄金ETF华安,212464.08
2019-12-27,518880,黄金ETF华安,211714.08
2019-12-30,518880,黄金ETF华安,210454.08
2019-12-31,518880,黄金ETF华安,207814.08
2020-01-02,518880,黄金ETF华安,205894.08
2020-01-03,518880,黄金ETF华安,204184.08
2020-01-06,518880,黄金ETF华安,202864.08
2020-01-07,518880,黄金ETF华安,206224.08
2020-01-08,518880,黄金ETF华安,206104.08
2020-01-09,518880,黄金ETF华安,207004.08
2020-01-10,518880,黄金ETF华安,207034.08
2020-01-13,518880,黄金ETF华安,207874.08
2020-01-14,518880,黄金ETF华安,209554.08
2020-01-15,518880,黄金ETF华安,209794.08
2020-01-16,518880,黄金ETF华安,209524.08
2020-01-17,518880,黄金ETF华安,212074.08
2020-01-20,518880,黄金ETF华安,212494.08
2020-01-21,518880,黄金ETF华安,214894.08
2020-01-22,518880,黄金ETF华安,213664.08
2020-01-23,518880,黄金ETF华安,212824.08
2020-02-03,518880,黄金ETF华安,212074.08
2020-02-04,518880,黄金ETF华安,208834.08
2020-02-05,518880,黄金ETF华安,208444.08
2020-02-06,518880,黄金ETF华安,209044.08
2020-02-07,518880,黄金ETF华安,210334.08
2020-02-10,518880,黄金ETF华安,209914.08
2020-02-11,518880,黄金ETF华安,210004.08
2020-02-12,518880,黄金ETF华安,211264.08
2020-02-13,518880,黄金ETF华安,212194.08
2020-02-14,518880,黄金ETF华安,212734.08
2020-02-17,518880,黄金ETF华安,209764.08
2020-02-18,518880,黄金ETF华安,208654.08
2020-02-19,518880,黄金ETF华安,207364.08
2020-02-20,518880,黄金ETF华安,206794.08
2020-02-21,518880,黄金ETF华安,209824.08
2020-02-24,518880,黄金ETF华安,212014.08
2020-02-25,518880,黄金ETF华安,222304.08
2020-02-26,518880,黄金ETF华安,227884.08
2020-02-27,518880,黄金ETF华安,232204.08
2020-02-28,518880,黄金ETF华安,232024.08
2020-03-02,518880,黄金ETF华安,237574.08
2020-03-03,518880,黄金ETF华安,241834.08
2020-03-04,518880,黄金ETF华安,241744.08
2020-03-05,518880,黄金ETF华安,240544.08
2020-03-06,518880,黄金ETF华安,238744.08
2020-03-09,518880,黄金ETF华安,238054.08
2020-03-10,518880,黄金ETF华安,234904.08
2020-03-11,518880,黄金ETF华安,237544.08
2020-03-12,518880,黄金ETF华安,240244.08
2020-03-13,518880,黄金ETF华安,240304.08
2020-03-16,518880,黄金ETF华安,243244.08
2020-03-17,518880,黄金ETF华安,243484.08
2020-03-18,518880,黄金ETF华安,242524.08
2020-03-19,518880,黄金ETF华安,234724.08
2020-03-20,518880,黄金ETF华安,235654.08
2020-03-23,518880,黄金ETF华安,244324.08
2020-03-24,518880,黄金ETF华安,249754.08
2020-03-25,518880,黄金ETF华安,250234.08
2020-03-26,518880,黄金ETF华安,250474.08
2020-03-27,518880,黄金ETF华安,248044.08
2020-03-30,518880,黄金ETF华安,247864.08
2020-03-31,518880,黄金ETF华安,248224.08
2020-04-01,518880,黄金ETF华安,247984.08
2020-04-02,518880,黄金ETF华安,247684.08
2020-04-03,518880,黄金ETF华安,248404.08
2020-04-07,518880,黄金ETF华安,248884.08
2020-04-08,518880,黄金ETF华安,249694.08
2020-04-09,518880,黄金ETF华安,249604.08
2020-04-10,518880,黄金ETF华安,251314.08
2020-04-13,518880,黄金ETF华安,252244.08
2020-04-14,518880,黄金ETF华安,256264.08
2020-04-15,518880,黄金ETF华安,255844.08
2020-04-16,518880,黄金ETF华安,260734.08
2020-04-17,518880,黄金ETF华安,262084.08
2020-04-20,518880,黄金ETF华安,265534.08
2020-04-21,518880,黄金ETF华安,267484.08
2020-04-22,518880,黄金ETF华安,268684.08
2020-04-23,518880,黄金ETF华安,271714.08
2020-04-24,518880,黄金ETF华安,273874.08
2020-04-27,518880,黄金ETF华安,274294.08
2020-04-28,518880,黄金ETF华安,274084.08
2020-04-29,518880,黄金ETF华安,281944.08
2020-04-30,518880,黄金ETF华安,283834.08
2020-05-06,518880,黄金ETF华安,283594.08
2020-05-07,518880,黄金ETF华安,284134.08
2020-05-08,518880,黄金ETF华安,283594.08
2020-05-11,518880,黄金ETF华安,282064.08
2020-05-12,518880,黄金ETF华安,278314.08
2020-05-13,518880,黄金ETF华安,279454.08
2020-05-14,518880,黄金ETF华安,280204.08
2020-05-15,518880,黄金ETF华安,282964.08
2020-05-18,518880,黄金ETF华安,286984.08
2020-05-19,518880,黄金ETF华安,287014.08
2020-05-20,518880,黄金ETF华安,287824.08
2020-05-21,518880,黄金ETF华安,288004.08
2020-05-22,518880,黄金ETF华安,289444.08
2020-05-25,518880,黄金ETF华安,290014.08
2020-05-26,518880,黄金ETF华安,294664.08
2020-05-27,518880,黄金ETF华安,295234.08
2020-05-28,518880,黄金ETF华安,297844.08
2020-05-29,518880,黄金ETF华安,298984.08
2020-06-01,518880,黄金ETF华安,298774.08
2020-06-02,518880,黄金ETF华安,297874.08
2020-06-03,518880,黄金ETF华安,295624.08
2020-06-04,518880,黄金ETF华安,295774.08
2020-06-05,518880,黄金ETF华安,296884.08
2020-06-08,518880,黄金ETF华安,293494.08
2020-06-09,518880,黄金ETF华安,292444.08
2020-06-10,518880,黄金ETF华安,290194.08
2020-06-11,518880,黄金ETF华安,289804.08
2020-06-12,518880,黄金ETF华安,289804.08
2020-06-15,518880,黄金ETF华安,289714.08
2020-06-16,518880,黄金ETF华安,288634.08
2020-06-17,518880,黄金ETF华安,286654.08
2020-06-18,518880,黄金ETF华安,286084.08
2020-06-19,518880,黄金ETF华安,284104.08
2020-06-22,518880,黄金ETF华安,282724.08
2020-06-23,518880,黄金ETF华安,278794.08
2020-06-24,518880,黄金ETF华安,278734.08
2020-06-29,518880,黄金ETF华安,278404.08
2020-06-30,518880,黄金ETF华安,278464.08
2020-07-01,518880,黄金ETF华安,276754.08
2020-07-02,518880,黄金ETF华安,275434.08
2020-07-03,518880,黄金ETF华安,276004.08
2020-07-06,518880,黄金ETF华安,274024.08
2020-07-07,518880,黄金ETF华安,270244.08
2020-07-08,518880,黄金ETF华安,265054.08
2020-07-09,518880,黄金ETF华安,263764.08
2020-07-10,518880,黄金ETF华安,263434.08
2020-07-13,518880,黄金ETF华安,264574.08
2020-07-14,518880,黄金ETF华安,264364.08
2020-07-15,518880,黄金ETF华安,264334.08
2020-07-16,518880,黄金ETF华安,264574.08
2020-07-17,518880,黄金ETF华安,264094.08
2020-07-20,518880,黄金ETF华安,264664.08
2020-07-21,518880,黄金ETF华安,264214.08
2020-07-22,518880,黄金ETF华安,265114.08
2020-07-23,518880,黄金ETF华安,266734.08
2020-07-24,518880,黄金ETF华安,269014.08
2020-07-27,518880,黄金ETF华安,279454.08
2020-07-28,518880,黄金ETF华安,281704.08
2020-07-29,518880,黄金ETF华安,283054.08
2020-07-30,518880,黄金ETF华安,284704.08
2020-07-31,518880,黄金ETF华安,284734.08
2020-08-03,518880,黄金ETF华安,283654.08
2020-08-04,518880,黄金ETF华安,283684.08
2020-08-05,518880,黄金ETF华安,282604.08
2020-08-06,518880,黄金ETF华安,282544.08
2020-08-07,518880,黄金ETF华安,279994.08
2020-08-10,518880,黄金ETF华安,280414.08
2020-08-11,518880,黄金ETF华安,283324.08
2020-08-12,518880,黄金ETF华安,288544.08
2020-08-13,518880,黄金ETF华安,284374.08
2020-08-14,518880,黄金ETF华安,283204.08
2020-08-17,518880,黄金ETF华安,285394.08
2020-08-18,518880,黄金ETF华安,286774.08
2020-08-19,518880,黄金ETF华安,287764.08
2020-08-20,518880,黄金ETF华安,287764.08
2020-08-21,518880,黄金ETF华安,293014.08
2020-08-24,518880,黄金ETF华安,295324.08
2020-08-25,518880,黄金ETF华安,295624.08
2020-08-26,518880,黄金ETF华安,294754.08
2020-08-27,518880,黄金ETF华安,293884.08
2020-08-28,518880,黄金ETF华安,294514.08
2020-08-31,518880,黄金ETF华安,296614.08
2020-09-01,518880,黄金ETF华安,299674.08
2020-09-02,518880,黄金ETF华安,300244.08
2020-09-03,518880,黄金ETF华安,299644.08
2020-09-04,518880,黄金ETF华安,298354.08
2020-09-07,518880,黄金ETF华安,297874.08
2020-09-08,518880,黄金ETF华安,297154.08
2020-09-09,518880,黄金ETF华安,295084.08
2020-09-10,518880,黄金ETF华安,294874.08
2020-09-11,518880,黄金ETF华安,294814.08
2020-09-14,518880,黄金ETF华安,293404.08
2020-09-15,518880,黄金ETF华安,291634.08
2020-09-16,518880,黄金ETF华安,290764.08
2020-09-17,518880,黄金ETF华安,289324.08
2020-09-18,518880,黄金ETF华安,289384.08
2020-09-21,518880,黄金ETF华安,289324.08
2020-09-22,518880,黄金ETF华安,289984.08
2020-09-23,518880,黄金ETF华安,292594.08
2020-09-24,518880,黄金ETF华安,292534.08
2020-09-25,518880,黄金ETF华安,291154.08
2020-09-28,518880,黄金ETF华安,291184.08
2020-09-29,518880,黄金ETF华安,291154.08
2020-09-30,518880,黄金ETF华安,291394.08
2020-10-09,518880,黄金ETF华安,290914.08
2020-10-12,518880,黄金ETF华安,290764.08
2020-10-13,518880,黄金ETF华安,290524.08
2020-10-14,518880,黄金ETF华安,292054.08
2020-10-15,518880,黄金ETF华安,293584.08
2020-10-16,518880,黄金ETF华安,294454.08
2020-10-19,518880,黄金ETF华安,295984.08
2020-10-20,518880,黄金ETF华安,295714.08
2020-10-21,518880,黄金ETF华安,295294.08
2020-10-22,518880,黄金ETF华安,294814.08
2020-10-23,518880,黄金ETF华安,294754.08
2020-10-26,518880,黄金ETF华安,294814.08
2020-10-27,518880,黄金ETF华安,295984.08
2020-10-28,518880,黄金ETF华安,296164.08
2020-10-29,518880,黄金ETF华安,296614.08
2020-10-30,518880,黄金ETF华安,297484.08
2020-11-02,518880,黄金ETF华安,297844.08
2020-11-03,518880,黄金ETF华安,299794.08
2020-11-04,518880,黄金ETF华安,301714.08
2020-11-05,518880,黄金ETF华安,302854.08
2020-11-06,518880,黄金ETF华安,302014.08
2020-11-09,518880,黄金ETF华安,300454.08
2020-11-10,518880,黄金ETF华安,297874.08
2020-11-11,518880,黄金ETF华安,298564.08
2020-11-12,518880,黄金ETF华安,299584.08
2020-11-13,518880,黄金ETF华安,299194.08
2020-11-16,518880,黄金ETF华安,300004.08
2020-11-17,518880,黄金ETF华安,301564.08
2020-11-18,518880,黄金ETF华安,300634.08
2020-11-19,518880,黄金ETF华安,299764.08
2020-11-20,518880,黄金ETF华安,299254.08
2020-11-23,518880,黄金ETF华安,299554.08
2020-11-24,518880,黄金ETF华安,299284.08
2020-11-25,518880,黄金ETF华安,293884.08
2020-11-26,518880,黄金ETF华安,291034.08
2020-11-27,518880,黄金ETF华安,287434.08
2020-11-30,518880,黄金ETF华安,288184.08
2020-12-01,518880,黄金ETF华安,287434.08
2020-12-02,518880,黄金ETF华安,286354.08
2020-12-03,518880,黄金ETF华安,285214.08
2020-12-04,518880,黄金ETF华安,283714.08
2020-12-07,518880,黄金ETF华安,282784.08
2020-12-08,518880,黄金ETF华安,282634.08
2020-12-09,518880,黄金ETF华安,281554.08
2020-12-10,518880,黄金ETF华安,279604.08
2020-12-11,518880,黄金ETF华安,275464.08
2020-12-14,518880,黄金ETF华安,273844.08
2020-12-15,518880,黄金ETF华安,273784.08
2020-12-16,518880,黄金ETF华安,274744.08
2020-12-17,518880,黄金ETF华安,274594.08
2020-12-18,518880,黄金ETF华安,274294.08
2020-12-21,518880,黄金ETF华安,272764.08
2020-12-22,518880,黄金ETF华安,271384.08
2020-12-23,518880,黄金ETF华安,269794.08
2020-12-24,518880,黄金ETF华安,267844.08
2020-12-25,518880,黄金ETF华安,268084.08
2020-12-28,518880,黄金ETF华安,267784.08
2020-12-29,518880,黄金ETF华安,268144.08
2020-12-30,518880,黄金ETF华安,268414.08
2020-12-31,518880,黄金ETF华安,268384.08
2021-01-04,518880,黄金ETF华安,267904.08
2021-01-05,518880,黄金ETF华安,262084.08
2021-01-06,518880,黄金ETF华安,261214.08
2021-01-07,518880,黄金ETF华安,255934.08
2021-01-08,518880,黄金ETF华安,252334.08
2021-01-11,518880,黄金ETF华安,252274.08
2021-01-12,518880,黄金ETF华安,254254.08
2021-01-13,518880,黄金ETF华安,258694.08
2021-01-14,518880,黄金ETF华安,259384.08
2021-01-15,518880,黄金ETF华安,259384.08
2021-01-18,518880,黄金ETF华安,261334.08
2021-01-19,518880,黄金ETF华安,263674.08
2021-01-20,518880,黄金ETF华安,265294.08
2021-01-21,518880,黄金ETF华安,265714.08
2021-01-22,518880,黄金ETF华安,266104.08
2021-01-25,518880,黄金ETF华安,265834.08
2021-01-27,518880,黄金ETF华安,264244.08
2021-01-28,518880,黄金ETF华安,264214.08
2021-01-29,518880,黄金ETF华安,263494.08
2021-02-01,518880,黄金ETF华安,266374.08
2021-02-02,518880,黄金ETF华安,267724.08
2021-02-03,518880,黄金ETF华安,267514.08
2021-02-04,518880,黄金ETF华安,267094.08
2021-02-05,518880,黄金ETF华安,266674.08
2021-02-08,518880,黄金ETF华安,268504.08
2021-02-09,518880,黄金ETF华安,269884.08
2021-02-10,518880,黄金ETF华安,271354.08
2021-02-18,518880,黄金ETF华安,274234.08
2021-02-19,518880,黄金ETF华安,280654.08
2021-02-22,518880,黄金ETF华安,284824.08
2021-02-23,518880,黄金ETF华安,292984.08
2021-02-24,518880,黄金ETF华安,302014.08
2021-02-25,518880,黄金ETF华安,308284.08
2021-02-26,518880,黄金ETF华安,312454.08
2021-03-01,518880,黄金ETF华安,320524.08
2021-03-02,518880,黄金ETF华安,328354.08
2021-03-03,518880,黄金ETF华安,334624.08
2021-03-04,518880,黄金ETF华安,336214.08
2021-03-05,518880,黄金ETF华安,331834.08
2021-03-08,518880,黄金ETF华安,331804.08
2021-03-09,518880,黄金ETF华安,331504.08
2021-03-10,518880,黄金ETF华安,328804.08
2021-03-11,518880,黄金ETF华安,327694.08
2021-03-12,518880,黄金ETF华安,328534.08
2021-03-15,518880,黄金ETF华安,327244.08
2021-03-16,518880,黄金ETF华安,327334.08
2021-03-17,518880,黄金ETF华安,328744.08
2021-03-18,518880,黄金ETF华安,329134.08
2021-03-19,518880,黄金ETF华安,328744.08
2021-03-22,518880,黄金ETF华安,327184.08
2021-03-23,518880,黄金ETF华安,327724.08
2021-03-24,518880,黄金ETF华安,326464.08
2021-03-25,518880,黄金ETF华安,325624.08
2021-03-26,518880,黄金ETF华安,325744.08
2021-03-29,518880,黄金ETF华安,325684.08
2021-03-30,518880,黄金ETF华安,325834.08
2021-03-31,518880,黄金ETF华安,325414.08
2021-04-01,518880,黄金ETF华安,323794.08
2021-04-02,518880,黄金ETF华安,319504.08
2021-04-06,518880,黄金ETF华安,317884.08
2021-04-07,518880,黄金ETF华安,318184.08
2021-04-08,518880,黄金ETF华安,318784.08
2021-04-09,518880,黄金ETF华安,318214.08
2021-04-12,518880,黄金ETF华安,316114.08
2021-04-13,518880,黄金ETF华安,312934.08
2021-04-14,518880,黄金ETF华安,312094.08
2021-04-15,518880,黄金ETF华安,312874.08
2021-04-16,518880,黄金ETF华安,314344.08
2021-04-19,518880,黄金ETF华安,313654.08
2021-04-20,518880,黄金ETF华安,312604.08
2021-04-21,518880,黄金ETF华安,311164.08
2021-04-22,518880,黄金ETF华安,310474.08
2021-04-23,518880,黄金ETF华安,309214.08
2021-04-26,518880,黄金ETF华安,308014.08
2021-04-27,518880,黄金ETF华安,308464.08
2021-04-28,518880,黄金ETF华安,308434.08
2021-04-29,518880,黄金ETF华安,310654.08
2021-04-30,518880,黄金ETF华安,309604.08
2021-05-06,518880,黄金ETF华安,309334.08
2021-05-07,518880,黄金ETF华安,308434.08
2021-05-10,518880,黄金ETF华安,307654.08
2021-05-11,518880,黄金ETF华安,304474.08
2021-05-12,518880,黄金ETF华安,299344.08
2021-05-13,518880,黄金ETF华安,297754.08
2021-05-14,518880,黄金ETF华安,297844.08
2021-05-17,518880,黄金ETF华安,297094.08
2021-05-18,518880,黄金ETF华安,295564.08
2021-05-19,518880,黄金ETF华安,294934.08
2021-05-20,518880,黄金ETF华安,296494.08
2021-05-21,518880,黄金ETF华安,300604.08
2021-05-24,518880,黄金ETF华安,302314.08
2021-05-25,518880,黄金ETF华安,302374.08
2021-05-26,518880,黄金ETF华安,302434.08
2021-05-27,518880,黄金ETF华安,302374.08
2021-05-28,518880,黄金ETF华安,300244.08
2021-05-31,518880,黄金ETF华安,297544.08
2021-06-01,518880,黄金ETF华安,295324.08
2021-06-02,518880,黄金ETF华安,291934.08
2021-06-03,518880,黄金ETF华安,289444.08
2021-06-04,518880,黄金ETF华安,289444.08
2021-06-07,518880,黄金ETF华安,288994.08
2021-06-08,518880,黄金ETF华安,289054.08
2021-06-09,518880,黄金ETF华安,289564.08
2021-06-10,518880,黄金ETF华安,290224.08
2021-06-11,518880,黄金ETF华安,289294.08
2021-06-15,518880,黄金ETF华安,288004.08
2021-06-16,518880,黄金ETF华安,286834.08
2021-06-17,518880,黄金ETF华安,286804.08
2021-06-18,518880,黄金ETF华安,288454.08
2021-06-21,518880,黄金ETF华安,292054.08
2021-06-22,518880,黄金ETF华安,294934.08
2021-06-23,518880,黄金ETF华安,297634.08
2021-06-24,518880,黄金ETF华安,298474.08
2021-06-25,518880,黄金ETF华安,300094.08
2021-06-28,518880,黄金ETF华安,300784.08
2021-06-29,518880,黄金ETF华安,301924.08
2021-06-30,518880,黄金ETF华安,303064.08
2021-07-01,518880,黄金ETF华安,307084.08
2021-07-02,518880,黄金ETF华安,310114.08
2021-07-05,518880,黄金ETF华安,310624.08
2021-07-06,518880,黄金ETF华安,309844.08
2021-07-07,518880,黄金ETF华安,309244.08
2021-07-08,518880,黄金ETF华安,308974.08
2021-07-09,518880,黄金ETF华安,308944.08
2021-07-12,518880,黄金ETF华安,308614.08
2021-07-13,518880,黄金ETF华安,308974.08
2021-07-14,518880,黄金ETF华安,308824.08
2021-07-15,518880,黄金ETF华安,305494.08
2021-07-16,518880,黄金ETF华安,299854.08
2021-07-19,518880,黄金ETF华安,297244.08
2021-07-20,518880,黄金ETF华安,295654.08
2021-07-21,518880,黄金ETF华安,296254.08
